screen	row	column	marker	cell_line
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	8		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	9		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	10		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	11		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	12		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	13		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	14		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	15		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	16		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	17		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	18		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	19		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	20		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	21		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	22		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	23		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	1	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	2	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	3	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	4	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	5	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	6	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	7	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	8	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	9	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	10	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	11	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	12	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	13	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	14	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	15	24		
171006-TetON-LA-GRP94-Calnexin_20171006_171548	16	24		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	1	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	2	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	3	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	4	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	5	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	6	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	7	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	8	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	9	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	10	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	11	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	12	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	13	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	14	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	15	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	16	1		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	1	2		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	2	2	GRP94	Uninduced
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	3	2	GRP94	Uninduced
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	4	2	GRP94	Uninduced
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	5	2		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	6	2		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	7	2		
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	8	2	GRP94	Induced
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	9	2	GRP94	Induced
"180130-40x-TetON-LA-GRP94,Calnexin-SUN1_20180130_114147"	10	2	GRP94	Induced
