marker,comparison,diff,lwr.ci,upr.ci,pval
Calnexin,2d-Uninduced,0.2363016501170081,-0.09823145616604395,0.5708347564000602,0.17404470627117596
Calnexin,4d-Uninduced,0.9079104368440061,0.573377330560954,1.2424435431270582,1.1638326279006517e-4
Calnexin,6d-Uninduced,0.6746904229127433,0.34015731662969123,1.0092235291957954,0.001002467675800034
