screen	row	column	marker	cell_line
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	5	PDI	Induced
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	5	PDI	Induced
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	5	PDI	Induced
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	5		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	6		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	7		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	8		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	9		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	10		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	11		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	12		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	13		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	14		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	15		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	16		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	12	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	13	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	14	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	15	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	16	17		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	1	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	2	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	3	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	4	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	5	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	6	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	7	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	8	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	9	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	10	18		
180124-40x-TetON-d50C661S-1868-GRP78-PDI-VCP-SUN1_20180124_114654	11	18		
