marker,comparison,diff,lwr.ci,upr.ci,pval
Hsp40,HGPS1-WT,0.28867989327463794,-1.4391156172813788,2.016475403830655,0.8515565907170987
Hsp40,HGPS2-WT,0.8557481144812353,-0.8720473960747814,2.583543625037252,0.3299994811650594
