screen	row	column	marker	cell_line
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	8	GRP78	Induced_siSUN1
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	8	GRP78	Induced_siSUN1
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	8	GRP78	Induced_siSUN1
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	8		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	9		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	10		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	11		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	12		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	13	GRP78	Induced_siSUN2
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	13	GRP78	Induced_siSUN2
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	13	GRP78	Induced_siSUN2
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	13		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	14		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	15		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	16		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	17		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	18		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	19		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	20		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	9	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	10	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	11	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	12	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	13	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	14	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	15	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	16	21		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	1	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	2	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	3	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	4	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	5	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	6	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	7	22		
191126-60x-TetON-siRNA-GRP78-PDI-plate1_20191126_122500	8	22		
