marker,comparison,diff,lwr.ci,upr.ci,pval
Hsp90,HGPS1-WT,0.7631982178120511,-1.220669637290492,2.747066072914594,0.48101159716260744
Hsp90,HGPS2-WT,0.5136284740716026,-1.4702393810309404,2.4974963291741457,0.6945671344579485
