marker,comparison,diff,lwr.ci,upr.ci,pval
GRP78,Uninduced_siSUN1-Uninduced_siCTRL,0.009737050988523288,-0.3569581083668284,0.376432210343875,0.9957572226270942
GRP78,Uninduced_siSUN2-Uninduced_siCTRL,0.01553980514760811,-0.3511553542077436,0.3822349645029598,0.9892503225548237
